id,AA,b,bs,el,f,g,j,k,l,tf,room,living,toilet,p
1535,1,2,0.9415,0,3,36.0,2,1,0,5,3,2,2,117203
1536,1,4,0.8588,1,2,31.0,1,1,0,6,3,2,2,535785
1537,1,1,0.747,1,5,29.0,2,1,0,17,2,1,1,322737
1538,1,4,0.5249,1,10,25.0,1,1,1,10,3,2,2,626605
1539,1,1,0.6751999999999999,1,9,23.0,1,1,0,14,3,2,2,380231
1540,1,1,0.5196999999999999,1,5,10.0,1,1,1,14,3,2,2,609825
1542,1,4,0.7502,1,6,29.0,1,1,0,7,3,2,2,524185
1543,1,4,0.7098,1,7,29.0,1,1,0,7,2,2,2,499104
1544,1,4,0.5531,1,4,29.0,1,1,1,9,3,2,2,364102
1545,1,1,0.5341,1,14,24.0,1,1,1,16,3,2,2,408278
1546,1,1,0.7981,1,7,30.0,1,1,1,12,3,2,2,445974
1547,1,2,0.7084999999999999,0,5,34.0,2,1,0,5,4,2,2,248691
1548,1,4,0.5736,1,4,13.0,1,1,1,7,2,2,1,465425
1549,1,2,0.8376,0,5,35.0,1,1,0,5,2,2,2,257279
1551,1,1,0.5365,1,12,28.0,1,1,1,12,1,1,1,375821
1553,1,1,0.6535,1,3,29.0,1,1,0,16,3,2,2,409620
1554,1,1,0.4721,1,12,28.0,6,1,1,17,2,2,1,148698
1556,1,1,0.6004,1,2,18.0,1,1,0,12,2,2,1,607650
1557,1,4,0.7206999999999999,1,3,23.0,1,1,0,9,3,2,2,327696
1558,5,2,0.8856999999999999,0,4,42.0,1,1,0,4,3,2,1,204383
1559,1,1,0.6253,1,13,28.0,1,1,0,16,2,2,1,456952
1560,1,1,0.37079999999999996,1,10,28.0,1,1,1,14,2,2,1,407355
1562,1,1,0.7363,1,12,26.0,1,1,0,12,2,3,1,569964
1563,5,4,0.6737000000000001,1,1,28.0,1,1,1,10,3,2,2,224922
1564,5,1,0.7078,1,6,32.0,3,1,1,12,3,2,2,250840
1567,2,1,0.6897,1,21,28.0,1,1,0,23,4,2,2,517650
1568,1,1,0.525,1,27,25.0,1,1,1,32,3,2,1,210046
1569,1,2,0.8721,0,4,44.0,1,1,0,4,3,1,2,396694
1571,1,1,0.5685,1,14,29.0,2,1,1,17,3,2,2,409008
1572,1,4,0.5138,1,8,30.0,1,1,1,9,3,2,2,439481
1573,5,4,0.5073,1,5,1.0,4,1,1,6,3,2,3,385140
1574,1,4,0.7526,1,4,33.0,1,1,0,7,3,2,1,448668
1575,5,2,0.7515000000000001,0,4,29.0,2,1,1,5,3,2,2,144522
1576,1,4,0.7404999999999999,1,7,31.0,1,1,0,7,2,2,1,463302
1577,1,1,0.6973999999999999,1,12,25.0,1,1,0,32,1,1,1,320096
1578,5,2,0.6537000000000001,0,2,44.0,1,1,0,4,3,2,1,317127
1579,1,1,0.7909999999999999,1,13,29.0,1,1,0,24,3,2,2,455696
1581,2,2,0.9669,0,5,37.0,1,1,0,5,3,2,2,370413
1582,1,1,0.5720000000000001,1,7,11.0,3,1,0,11,1,2,1,600271
1583,1,1,0.4294,1,2,9.0,1,1,1,15,1,1,1,419729
1584,1,1,0.8199,1,2,29.0,1,1,0,13,2,1,1,711560
1585,1,1,0.6901999999999999,1,9,29.0,1,1,0,12,2,1,2,503131
1586,1,1,0.6959000000000001,1,9,28.0,1,1,0,13,3,2,2,498698
1588,5,4,0.4597,1,7,1.0,1,1,1,8,3,2,2,607934
1589,1,1,0.6881,1,29,25.0,1,1,0,32,3,2,2,280552
1590,1,2,0.8702,0,3,39.0,1,1,0,5,2,1,1,283028
1592,1,2,0.8941,0,4,42.0,2,1,0,5,4,2,2,424255
1595,1,1,0.8068000000000001,1,4,29.0,1,1,0,25,1,1,1,515081
1596,5,4,0.6681999999999999,1,7,26.0,1,1,0,7,3,2,1,430777
1598,5,1,0.44920000000000004,1,6,24.0,1,1,1,12,2,2,1,198651
1599,1,1,0.5138,1,11,12.0,2,1,0,11,3,2,2,442241
1600,1,4,0.8096,1,3,27.0,1,1,0,8,2,1,1,635418
1601,1,2,0.8340000000000001,0,5,43.0,1,1,0,5,2,1,1,382241
1602,1,1,0.6840999999999999,1,14,25.0,1,1,0,33,2,2,2,235455
1603,1,1,0.4507,1,13,27.0,1,1,1,13,3,2,1,358800
1604,1,1,0.3701,1,5,8.0,1,1,1,15,1,1,1,550671
1605,5,4,0.3675,1,9,6.0,16,1,2,10,3,2,2,508555
1606,1,2,0.9209,0,3,43.0,1,1,0,4,3,2,1,352281
1607,1,2,0.8941,0,2,42.0,2,1,0,5,4,1,1,365878
1608,1,2,0.8299,0,3,44.0,1,1,0,5,3,2,1,354218
1610,1,4,0.703,1,6,28.0,3,1,1,8,3,2,2,411927
1611,1,1,0.615,1,11,6.0,1,1,0,11,3,2,2,606251
1612,1,4,0.5747,1,5,26.0,1,1,1,6,3,2,2,385736
1613,2,1,0.6637000000000001,1,3,28.0,1,1,0,26,2,2,1,578572
1614,1,1,0.7691,1,21,29.0,1,1,0,24,1,1,1,499898
1616,1,1,0.4788,1,10,15.0,1,1,1,11,3,2,2,380922
1617,1,1,0.491,1,6,2.0,1,1,1,14,3,2,2,592033
1618,2,1,0.506,1,24,24.0,1,1,1,28,4,2,2,417382
1619,1,4,0.7284999999999999,1,4,28.0,1,1,0,7,3,2,2,455759
1620,1,1,0.5919,1,11,5.0,1,1,0,22,2,2,1,651114
1622,1,1,0.6835,1,12,25.0,1,1,0,32,2,2,2,266939
1623,1,4,0.5566,1,3,26.0,1,1,1,7,3,2,2,334109
1624,1,1,0.6577,1,14,25.0,2,1,0,17,2,2,2,400608
1625,5,4,0.5271,1,5,32.0,1,1,1,6,2,1,1,389107
1626,5,1,0.5971,1,20,24.0,8,1,1,25,2,2,1,312995
1627,5,4,0.5059,1,7,26.0,1,1,0,7,3,1,2,338790
1629,5,1,0.5063,1,10,24.0,1,1,1,12,3,2,2,300370
1630,5,4,0.6978,1,6,28.0,1,1,0,7,2,2,2,189818
1631,1,1,0.4744,1,20,5.0,2,1,1,21,2,2,1,549630
1632,1,1,0.6131,1,3,13.0,1,1,0,13,4,2,1,510013
1633,5,1,0.5609000000000001,1,2,27.0,1,1,1,12,3,2,2,502932
1634,1,1,0.46149999999999997,1,8,7.0,1,1,1,20,3,2,2,550489
1635,1,1,0.5055,1,3,3.0,2,1,1,23,2,2,1,635554
1636,1,1,0.5473,1,3,29.0,2,1,1,12,4,2,2,418354
1637,5,4,0.4082,1,3,6.0,1,1,1,6,2,1,1,335547
1638,1,1,0.46740000000000004,1,4,6.0,1,1,1,15,2,2,1,476780
1639,1,1,0.6258,1,2,14.0,2,1,0,15,2,2,1,477246
1640,1,1,0.7912,1,24,29.0,1,1,0,24,2,1,1,484526
1641,1,1,0.6414,1,22,27.0,2,1,0,36,3,2,2,326952
1642,5,2,0.5611999999999999,0,2,28.0,1,1,1,4,2,2,1,317438
1643,1,2,0.7966,0,1,30.0,1,1,0,5,3,2,2,386436
1644,5,1,0.7351000000000001,1,10,31.0,3,1,1,20,4,2,2,329736
1646,1,1,0.42950000000000005,1,10,15.0,1,1,1,14,2,2,1,603623
1649,5,1,0.7463,1,6,24.0,4,1,1,12,3,2,2,355055
1650,5,1,0.7440000000000001,1,5,24.0,4,1,1,25,3,2,2,360251
1651,5,1,0.7436,1,21,24.0,4,1,1,28,3,2,2,358932
1653,5,1,0.727,1,3,24.0,4,1,2,12,4,2,2,305015
1654,1,2,1.0,0,1,50.0,1,1,0,3,3,1,1,268691
1656,1,1,0.6652,1,2,30.0,1,1,0,14,2,1,1,214354
1657,1,1,0.6498,1,7,27.0,2,1,0,16,4,2,2,367696
1659,5,2,0.6259,0,4,25.0,1,1,1,5,3,2,2,182410
1660,1,1,0.6083,1,5,18.0,1,1,0,12,3,2,2,493355
1661,1,1,0.8522,1,9,28.0,2,1,1,24,4,2,2,263911
1663,1,4,0.6321,1,5,18.0,1,1,0,9,3,2,2,313643
1664,5,1,0.6872,1,12,25.0,2,1,0,26,2,1,1,233871
1665,5,1,0.5284,1,12,25.0,2,1,1,26,2,2,1,207514
1666,1,1,0.5716,1,12,17.0,1,1,0,12,1,1,1,584668
1668,1,2,0.8808,0,5,43.0,13,1,0,5,3,2,2,333828
1669,1,2,0.8974,0,4,47.0,2,1,0,4,3,1,1,308932
1673,2,1,0.5789,1,9,7.0,1,1,0,19,2,1,1,460473
1674,1,1,0.5306000000000001,1,9,17.0,1,1,1,14,3,2,2,502635
1675,1,1,0.5599000000000001,1,16,25.0,1,1,1,32,3,2,2,201610
1676,5,2,0.6557,0,3,28.0,1,1,0,5,3,2,2,197213
1677,1,1,0.4238,1,14,8.0,1,1,1,15,1,1,1,473560
1678,5,1,0.5063,1,3,24.0,1,1,1,12,3,2,1,241279
1680,1,4,0.5304,1,2,26.0,1,1,1,8,2,1,1,391002
1681,1,1,0.4337,1,2,8.0,1,1,1,15,2,1,1,596030
1682,5,4,0.4211,1,2,1.0,4,1,1,6,2,2,1,397636
1683,1,1,0.8089,1,5,29.0,1,1,0,13,2,2,1,665402
1684,1,4,0.7093,1,3,25.0,1,1,0,8,2,2,1,468731
1685,5,2,0.8984000000000001,0,3,44.0,1,1,0,4,3,2,1,264169
1686,1,1,0.43700000000000006,1,2,8.0,1,1,1,11,2,2,2,327597
1688,5,1,0.6789000000000001,1,20,24.0,8,1,1,25,3,2,2,287183
1689,1,4,0.6362,1,5,14.0,1,1,0,9,2,1,1,638417
1690,1,2,0.9484999999999999,0,5,43.0,1,1,0,5,3,2,1,408499
1692,5,2,0.5626,0,4,25.0,1,1,1,5,3,2,2,274248
1693,1,2,0.7807,0,5,35.0,1,1,0,5,6,4,3,388698
1695,5,2,0.5493,0,4,27.0,1,1,1,4,3,2,1,267269
1696,1,1,0.6823,1,5,15.0,2,1,0,23,3,1,1,469478
1697,1,1,0.6212,1,7,29.0,1,1,0,11,3,1,2,309950
1698,1,1,0.6787000000000001,1,24,25.0,1,1,0,32,3,2,2,219137
1699,5,2,0.7594,0,1,28.0,1,1,1,5,3,2,2,157183
1700,1,4,0.6740999999999999,1,5,19.0,1,1,0,8,3,2,2,494860
1701,1,2,0.8668,0,4,47.0,2,1,0,4,3,2,1,434790
1702,5,1,0.7223999999999999,1,2,24.0,4,1,1,25,2,2,1,329663
1703,5,1,0.6998000000000001,1,11,24.0,1,1,0,12,1,1,1,254430
1704,5,1,0.7537999999999999,1,3,31.0,3,1,1,21,3,2,2,376529
1705,1,1,0.47,1,13,1.0,1,1,1,13,2,1,1,440542
1706,1,1,0.4772,1,7,1.0,1,1,1,13,2,1,1,431203
1707,1,1,0.7161,1,11,30.0,1,1,0,14,2,1,1,470688
1709,1,2,0.93,0,4,40.0,5,1,0,5,3,2,1,411345
1710,1,1,0.45990000000000003,1,4,6.0,1,1,1,21,2,2,1,562860
1711,1,1,0.6197,1,6,12.0,1,1,0,29,1,1,1,647296
1712,1,1,0.5806,1,15,9.0,1,1,0,15,2,2,1,407977
1713,5,4,0.8782,1,6,42.0,1,1,0,7,1,1,1,348083
1715,1,4,0.7176,1,8,25.0,1,1,0,8,2,2,1,438955
1716,5,1,0.44920000000000004,1,5,24.0,1,1,1,12,2,1,1,236489
1717,2,4,0.8828,1,5,34.0,1,1,0,6,4,1,2,347461
1718,5,2,0.654,0,4,29.0,1,1,0,5,3,2,2,131365
1719,5,4,0.6729999999999999,1,2,28.0,1,1,0,8,3,2,2,333567
1720,5,2,1.0,0,4,51.0,1,1,0,4,3,2,1,430754
1721,1,4,0.7254,1,5,27.0,1,1,0,8,3,2,1,277187
1722,1,1,0.5959,1,12,18.0,1,1,1,12,4,2,2,394145
1723,1,1,0.7291,1,4,24.0,2,1,0,13,3,2,1,254952
1724,1,1,0.49229999999999996,1,11,14.0,2,1,1,15,3,2,2,370304
1726,1,2,1.0,0,2,52.0,1,1,0,2,12,6,5,521296
1727,2,1,0.7042,1,13,25.0,2,1,0,17,3,1,1,531798
1728,1,2,0.8704000000000001,0,5,43.0,13,1,0,5,3,2,2,386096
1730,5,1,0.7008,1,13,24.0,8,1,1,25,3,2,2,298017
1731,5,4,0.4543,1,5,1.0,4,1,1,6,3,2,2,424618
1732,1,1,0.7698,1,11,29.0,1,1,0,24,1,1,1,556926
1733,2,2,0.8858,0,3,39.0,2,1,0,5,3,2,1,386060
1734,5,4,0.7354,1,5,30.0,2,1,0,7,3,2,2,254228
1735,1,2,0.8404,0,2,29.0,1,1,0,5,3,2,2,222294
1736,1,1,0.6894,1,2,29.0,1,1,0,12,2,1,1,575795
1737,1,2,0.7981,0,2,34.0,1,1,0,5,3,1,2,385395
1738,1,1,0.6837000000000001,1,7,29.0,1,1,1,13,3,2,2,367646
1739,1,1,0.7582,1,13,29.0,1,1,0,24,1,1,1,558000
1740,5,4,0.5452,1,4,29.0,1,1,1,4,3,2,2,315782
1741,5,1,0.5083,1,8,24.0,1,1,1,12,2,2,1,249531
1742,1,1,0.4251,1,13,8.0,1,1,1,15,1,1,1,503464
1743,5,4,0.8782,1,6,42.0,1,1,0,7,1,1,1,159124
1744,1,2,0.8944,0,4,41.0,1,1,0,5,2,2,2,416350
1745,2,1,0.46,1,16,26.0,2,1,1,23,2,2,1,519706
1746,1,1,0.6565000000000001,1,2,27.0,2,1,0,16,3,2,2,369851
1748,1,1,0.5406,1,4,2.0,1,1,1,14,2,1,1,570212
1749,1,1,0.5791,1,13,2.0,1,1,1,14,2,1,1,638532
1750,1,1,0.5374,1,4,2.0,1,1,1,14,2,1,1,588076
1751,1,1,0.5374,1,3,2.0,1,1,1,14,2,1,1,584493
1753,1,2,0.8323,0,3,45.0,1,1,0,5,3,2,1,387775
1754,1,2,0.8170999999999999,0,2,39.0,2,1,0,5,3,2,1,409283
1755,1,1,0.7490000000000001,1,6,29.0,2,1,0,19,2,2,1,299345
1756,1,1,0.5213,1,17,25.0,1,1,1,32,3,2,2,245349
1757,1,1,0.7226,1,3,27.0,1,1,1,28,3,2,2,235352
1758,1,2,0.8815999999999999,0,1,43.0,13,1,0,5,3,2,2,496737
1759,5,4,0.4543,1,4,1.0,4,1,1,6,3,2,2,410979
1761,1,1,0.4596,1,7,23.0,1,1,1,16,2,2,1,461759
1762,1,1,0.5922,1,8,11.0,1,1,1,15,4,2,2,488701
1763,1,2,0.8537,0,2,42.0,1,1,0,5,3,2,1,299345
1764,5,2,0.8491,0,4,42.0,2,1,0,5,3,1,1,171686
1765,1,4,0.8126000000000001,1,8,27.0,1,1,0,8,2,1,1,451481
1766,1,2,0.9431999999999999,0,5,43.0,1,1,0,5,3,2,1,330800
1767,1,1,0.6872,1,7,29.0,2,1,0,12,2,2,1,568995
1769,5,4,0.44439999999999996,1,4,6.0,16,1,1,10,4,2,2,544777
1771,5,1,0.7239,1,6,41.0,1,1,0,12,1,1,1,455078
1772,1,1,0.8695999999999999,1,22,28.0,2,1,2,24,3,2,2,299339
1774,1,1,0.855,1,7,29.0,1,1,1,19,2,2,1,315630
1775,5,2,0.8095,0,3,28.0,1,1,0,4,3,2,2,98893
1776,2,1,0.6962,1,6,25.0,2,1,0,17,3,2,3,511392
1778,1,1,0.5212,1,1,5.0,1,1,1,15,3,2,2,454969
1780,1,1,0.6840999999999999,1,9,25.0,1,1,0,33,2,2,2,286169
1781,1,1,0.621,1,11,24.0,1,1,0,14,3,2,1,423342
1782,1,1,0.439,1,5,8.0,1,1,1,15,3,2,2,525831
1784,1,1,0.4888,1,1,25.0,1,1,1,13,3,2,2,376621
1785,5,1,0.6323,1,15,28.0,1,1,0,15,1,1,1,241491
1786,5,1,0.6415000000000001,1,15,28.0,1,1,0,15,3,2,2,238020
1787,1,2,0.9042,0,4,36.0,1,1,0,5,4,2,2,365802
1788,1,2,0.8976999999999999,0,3,43.0,2,1,0,4,3,2,1,332509
1789,5,4,0.395,1,3,6.0,1,1,1,6,2,1,1,322155
1791,1,1,0.5658,1,5,1.0,1,1,0,13,3,1,1,433848
1792,1,1,0.5716,1,9,17.0,1,1,0,12,1,1,1,608744
1794,1,1,0.5604,1,2,12.0,2,1,0,11,2,2,1,391283
1795,1,1,0.7054,1,4,29.0,1,1,0,14,3,2,1,312202
1796,1,1,0.6467,1,11,25.0,1,1,0,32,2,1,1,312572
1797,1,1,0.6509999999999999,1,6,15.0,2,1,0,14,3,2,2,498314
1800,1,1,0.45640000000000003,1,12,3.0,1,1,1,15,2,2,1,537964
1801,1,1,0.5821000000000001,1,2,6.0,1,1,0,12,2,1,1,505967
1802,5,2,0.5729,0,2,27.0,1,1,1,4,3,2,2,276602
1803,5,2,0.5871999999999999,0,3,27.0,1,1,1,4,3,2,2,241309
1804,1,1,0.5744,1,11,1.0,1,1,0,13,2,1,1,435504
1806,1,1,0.6990000000000001,1,6,29.0,1,1,0,16,3,2,2,416549
1807,1,1,0.4533,1,16,27.0,2,1,1,16,2,2,2,373263
1808,1,1,0.5283,1,10,28.0,1,1,1,12,3,2,1,413260
1809,1,1,0.5188,1,4,13.0,1,1,1,14,3,2,2,534602
1810,1,1,0.5749,1,10,26.0,1,1,1,12,5,2,1,415468
1813,1,1,0.4363,1,9,8.0,1,1,1,15,1,1,1,573355
1814,1,4,0.4497,1,8,15.0,1,1,1,10,2,2,1,546231
1815,1,1,0.4792,1,2,8.0,1,1,1,15,3,1,2,454387
1816,1,4,0.7362000000000001,1,6,29.0,1,1,0,7,3,2,2,371098
1817,5,4,0.5758,1,8,28.0,1,1,1,8,2,2,1,315048
1818,1,1,0.745,1,9,29.0,1,1,0,24,1,1,1,530840
1819,1,1,0.5682,1,6,17.0,1,1,0,12,1,1,1,584678
1820,1,4,0.657,1,3,31.0,1,1,0,6,3,2,1,426340
1821,1,2,0.986,0,5,43.0,1,1,0,5,3,2,1,281491
1822,1,1,0.8595999999999999,1,8,28.0,2,1,1,23,3,2,2,273395
1823,1,4,0.7391,1,8,30.0,1,1,0,8,3,2,2,495540
1825,1,1,0.6525,1,6,24.0,1,1,0,16,2,2,1,519980
1826,1,1,0.7051000000000001,1,5,27.0,2,1,1,36,3,2,2,340043
1827,1,1,0.4919,1,6,15.0,1,1,2,15,5,2,2,511177
1828,1,4,0.645,1,6,31.0,1,1,0,6,3,2,2,494674
1829,1,1,0.5297999999999999,1,14,27.0,3,1,1,20,3,2,2,363091
1830,3,4,0.5565,1,3,10.0,1,1,1,4,2,2,2,434876
1831,5,4,0.4242,1,3,1.0,4,1,1,6,2,2,1,467590
1832,5,1,0.7484999999999999,1,11,27.0,1,1,0,12,2,1,1,352179
1834,1,4,0.6984,1,5,25.0,1,1,1,8,3,2,2,429736
1835,1,4,0.5482,1,4,25.0,1,1,1,7,3,2,2,481931
1836,1,1,0.8415,1,8,29.0,1,1,1,24,3,2,2,436817
1837,1,1,0.5241,1,2,2.0,1,1,0,14,1,1,1,632208
1838,1,4,0.7757999999999999,1,9,28.0,1,1,0,9,3,2,2,398324
1839,1,1,0.7895,1,9,32.0,1,1,1,12,4,2,2,289901
1840,1,1,0.852,1,12,31.0,2,1,1,18,3,2,2,310886
1841,1,1,0.46020000000000005,1,7,8.0,1,1,1,11,2,2,1,565716
1842,3,4,0.6254,1,3,10.0,1,1,0,4,4,2,2,409058
1843,1,1,0.738,1,12,32.0,1,1,0,13,4,2,2,288248
1844,1,1,0.5501,1,3,14.0,1,1,0,14,2,2,1,592502
1845,2,2,0.9551000000000001,0,2,44.0,3,1,0,4,3,2,2,429002
1846,1,2,0.7722,0,2,34.0,3,1,0,5,3,2,2,317382
1847,1,1,0.6587999999999999,1,14,24.0,1,1,0,16,1,2,1,515693
1848,1,2,0.8159000000000001,0,2,34.0,1,1,0,5,3,2,2,390883
1849,1,4,0.6275999999999999,1,3,31.0,1,1,1,6,3,2,1,403283
1850,1,4,0.6056,1,2,27.0,1,1,1,7,3,2,2,343131
1851,1,2,0.8775,0,3,35.0,2,1,0,5,5,2,2,297745
1852,1,1,0.7856000000000001,1,22,29.0,1,1,0,24,1,1,1,557511
1853,3,4,0.5459,1,4,10.0,1,1,1,4,3,2,2,423640
1854,2,2,0.9479000000000001,0,5,37.0,1,1,0,5,3,2,2,306106
1856,1,2,0.8844,0,3,40.0,5,1,0,5,4,2,2,390347
1857,1,1,0.4144,1,5,15.0,2,1,1,19,2,2,1,501861
1858,1,1,0.67,1,2,24.0,1,1,0,16,3,2,2,409693
1859,1,1,0.5413,1,2,26.0,1,1,1,12,2,2,1,477283
1860,1,2,0.9062,0,4,37.0,1,1,0,5,3,2,2,370364
1861,5,2,0.9377,0,3,29.0,1,1,0,5,3,2,1,411851
1862,5,1,0.6349,1,12,24.0,8,1,0,25,1,1,1,350453
1864,1,4,0.41119999999999995,1,7,3.0,1,1,1,10,2,2,2,579289
1866,1,1,0.6419,1,7,30.0,1,1,0,14,3,2,2,444374
1867,1,2,0.8589,0,1,47.0,1,1,0,3,3,1,2,297455
1868,1,2,0.9412999999999999,0,5,43.0,1,1,0,5,3,2,2,468139
1869,1,4,0.67,1,5,26.0,1,1,0,6,3,2,2,272268
1870,1,4,0.5565,1,7,16.0,1,1,1,9,3,2,2,485732
1871,1,1,0.4576,1,16,7.0,1,1,1,20,3,2,2,621745
1872,1,1,0.6776000000000001,1,15,27.0,3,1,0,18,4,2,2,475183
1873,2,1,0.5432,1,7,25.0,2,1,1,17,4,2,2,443699
1874,1,1,0.7424,1,17,29.0,2,1,0,17,3,2,1,364238
1875,1,2,0.9124,0,2,41.0,1,1,0,5,3,2,2,542079
1877,1,1,0.5265,1,2,14.0,3,1,1,14,3,2,2,306833
1878,1,1,0.653,1,21,27.0,2,1,0,36,3,2,2,344909
1879,5,1,0.7123,1,10,41.0,1,1,0,12,2,2,1,331521
1880,2,4,0.5975,1,5,29.0,1,1,1,8,3,2,2,299289
1881,5,1,0.7436,1,9,24.0,4,1,1,17,3,2,2,355445
1883,1,2,0.8364,0,5,34.0,1,1,0,5,3,2,2,312655
1884,1,1,0.5498,1,26,25.0,1,1,1,33,2,2,1,246251
1885,1,1,0.6466,1,8,25.0,1,1,0,32,2,1,1,255306
1887,1,2,0.7987000000000001,0,4,36.0,1,1,0,5,3,2,1,285008
1888,1,1,0.7462000000000001,1,2,29.0,2,1,0,17,2,2,1,305167
1889,1,1,0.5826,1,9,8.0,1,1,0,15,2,2,1,593425
1890,1,1,0.6840999999999999,1,8,25.0,1,1,0,33,3,2,1,278922
1891,1,4,0.6143,1,1,25.0,1,1,1,7,3,2,2,450645
1892,1,1,0.6058,1,12,16.0,4,1,0,14,3,1,2,276056
1894,2,2,0.9027,0,3,33.0,1,1,0,5,3,2,1,267408
1895,1,1,0.6866,1,8,25.0,1,1,0,32,3,2,2,238251
1896,5,4,0.4182,1,2,6.0,2,1,1,5,2,2,1,418641
1897,1,1,0.8622,1,12,28.0,2,1,1,24,4,2,2,278192
1898,1,1,0.5716,1,9,17.0,1,1,0,12,1,1,1,584668
1899,1,2,0.9125,0,4,42.0,1,1,0,5,3,2,1,347362
1900,1,1,0.461,1,13,18.0,1,1,1,18,4,2,2,355478
1904,1,1,0.7545000000000001,1,6,28.0,1,1,0,12,3,1,2,323336
1905,5,1,0.6767,1,12,24.0,4,1,1,12,3,2,3,276331
1906,1,1,0.8331000000000001,1,10,29.0,1,1,0,13,3,2,1,619524
1907,1,4,0.5263,1,2,25.0,1,1,1,8,3,2,2,446774
1908,1,4,0.6929000000000001,1,7,30.0,1,1,0,7,4,2,2,279980
1909,1,4,0.684,1,7,34.0,1,1,0,7,3,2,2,430995
1910,1,2,0.8534999999999999,0,2,37.0,1,1,0,5,2,2,2,234866
1911,1,1,0.2792,1,11,27.0,1,1,2,11,4,3,3,407312
1913,1,2,0.8103,0,5,34.0,1,1,0,5,3,2,1,337170
1915,1,1,0.6726000000000001,1,6,28.0,1,1,0,16,2,1,1,545878
1917,1,4,0.5921,1,3,26.0,1,1,1,6,3,2,2,551104
1918,1,2,0.8094,0,2,36.0,1,1,0,5,4,2,2,289567
1919,1,1,0.5289,1,9,27.0,3,1,1,20,3,2,1,355977
1920,1,1,0.6829000000000001,1,9,27.0,3,1,0,20,3,2,2,404188
1921,5,1,0.6461,1,19,24.0,8,1,0,25,1,1,1,301309
